"","event-id","visible","timestamp","gps:activity-count","argos:altitude","battery-charging-current","cpu-temperature","external-temperature","gps:dop","gps:fix-type-raw","gps:satellite-count","gps:twilight","height-above-ellipsoid","lat-upper","long-upper","mortality-status","transmission-protocol","sensor-type","individual-taxon-canonical-name","tag-local-identifier","individual-local-identifier","study-name","Date","Time","Year","Month","Day","location-long","location-lat"
"2265",23487687310,TRUE,2021-08-04 01:00:40,NA,NA,NA,20,NA,2.4,"3D valid GPS Fix",4,"TWILIGHT",96,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"01:00:40","2021","08","04",-72.4645224991476,41.5061557951065
"2266",23487687311,TRUE,2021-08-04 02:00:11,NA,NA,NA,18,NA,3.2,"3D valid GPS Fix",3,"DARK",75,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"02:00:11","2021","08","04",-72.4644346986695,41.5061736975658
"2267",23487687312,TRUE,2021-08-04 03:00:38,NA,NA,NA,18,NA,2.4,"3D valid GPS Fix",5,"DARK",99,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"03:00:38","2021","08","04",-72.4644996572275,41.5061791705105
"2268",23487687480,TRUE,2021-08-04 04:00:12,NA,NA,NA,17,NA,3.6,"3D valid GPS Fix",3,"DARK",79,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"04:00:12","2021","08","04",-72.4644575406634,41.5062177496273
"2269",23487687313,TRUE,2021-08-04 05:00:12,NA,NA,NA,16,NA,5.2,"3D valid GPS Fix",3,"DARK",80,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"05:00:12","2021","08","04",-72.4646186240866,41.5063750494042
"2270",23487687314,TRUE,2021-08-04 06:01:08,NA,NA,NA,16,NA,2.4,"3D valid GPS Fix",5,"DARK",99,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"06:01:08","2021","08","04",-72.4645525586459,41.5061749825834
"2271",23487687315,TRUE,2021-08-04 07:00:13,NA,NA,NA,15,NA,2.4,"3D valid GPS Fix",5,"DARK",97,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"07:00:13","2021","08","04",-72.4645681830051,41.5061899570819
"2272",23487687481,TRUE,2021-08-04 08:00:17,NA,NA,NA,15,NA,3.6,"3D valid GPS Fix",4,"DARK",94,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"08:00:17","2021","08","04",-72.4645453410735,41.5061459051553
"2273",23487687316,TRUE,2021-08-04 09:00:41,NA,NA,NA,15,NA,1.6,"3D valid GPS Fix",6,"TWILIGHT",85,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"09:00:41","2021","08","04",-72.4644419163101,41.5062432315166
"2274",23487687317,TRUE,2021-08-04 10:00:16,NA,NA,NA,14,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",80,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"10:00:16","2021","08","04",-72.4646739858461,41.505992784141
"2275",23487687318,TRUE,2021-08-04 11:00:12,NA,NA,NA,15,NA,3,"3D valid GPS Fix",4,"BRIGHT",115,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"11:00:12","2021","08","04",-72.4647449713242,41.5060030883257
"2276",23487687482,TRUE,2021-08-04 12:00:39,NA,NA,NA,16,NA,3,"3D valid GPS Fix",5,"BRIGHT",112,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"12:00:39","2021","08","04",-72.4645033073765,41.5060276235589
"2277",23487687319,TRUE,2021-08-04 13:00:11,NA,NA,NA,19,NA,5.4,"3D valid GPS Fix",4,"BRIGHT",129,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"13:00:11","2021","08","04",-72.4646764458637,41.5061271562713
"2278",23487687320,TRUE,2021-08-04 14:00:12,NA,NA,NA,22,NA,3.8,"3D valid GPS Fix",4,"BRIGHT",97,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"14:00:12","2021","08","04",-72.4647040453018,41.5061468267125
"2279",23487687321,TRUE,2021-08-04 15:00:40,NA,NA,NA,24,NA,3,"3D valid GPS Fix",5,"BRIGHT",104,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"15:00:40","2021","08","04",-72.4644611910097,41.5061875713831
"2280",23487687483,TRUE,2021-08-04 16:00:10,NA,NA,NA,25,NA,6.4,"3D valid GPS Fix",4,"BRIGHT",112,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"16:00:10","2021","08","04",-72.4644756262028,41.5062187552022
"2281",23487687322,TRUE,2021-08-04 17:00:38,NA,NA,NA,26,NA,1.8,"3D valid GPS Fix",7,"BRIGHT",85,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"17:00:38","2021","08","04",-72.4644635691973,41.5061686380564
"2282",23487687323,TRUE,2021-08-04 18:00:11,NA,NA,NA,28,NA,3.4,"3D valid GPS Fix",5,"BRIGHT",104,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"18:00:11","2021","08","04",-72.4646367088344,41.5062816562828
"2283",23487687324,TRUE,2021-08-04 19:00:38,NA,NA,NA,27,NA,8.6,"3D valid GPS Fix",4,"BRIGHT",106,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"19:00:38","2021","08","04",-72.4645129032405,41.5061186801772
"2284",23487687484,TRUE,2021-08-04 20:00:40,NA,NA,NA,26,NA,2.2,"3D valid GPS Fix",5,"BRIGHT",93,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"20:00:40","2021","08","04",-72.4645164707264,41.5062453629834
"2285",23487687325,TRUE,2021-08-04 21:00:16,NA,NA,NA,23,NA,3.4,"3D valid GPS Fix",4,"BRIGHT",74,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"21:00:16","2021","08","04",-72.4644274810232,41.5061850765797
"2286",23487687326,TRUE,2021-08-04 22:00:39,NA,NA,NA,22,NA,3,"3D valid GPS Fix",5,"BRIGHT",85,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"22:00:39","2021","08","04",-72.4644491339449,41.5062183670296
"2287",23487687327,TRUE,2021-08-04 23:00:11,NA,NA,NA,21,NA,3,"3D valid GPS Fix",4,"BRIGHT",116,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-04,"23:00:11","2021","08","04",-72.4645646153194,41.5061172162616
"2288",23487687485,TRUE,2021-08-05 00:00:35,NA,NA,NA,21,NA,1.6,"3D valid GPS Fix",5,"BRIGHT",132,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"00:00:35","2021","08","05",-72.4647425924098,41.5060085366356
"2289",23487687328,TRUE,2021-08-05 01:00:10,NA,NA,NA,20,NA,2.2,"3D valid GPS Fix",4,"TWILIGHT",85,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"01:00:10","2021","08","05",-72.4644262919732,41.5062147714771
"2290",23487687329,TRUE,2021-08-05 02:00:08,NA,NA,NA,20,NA,2.8,"3D valid GPS Fix",3,"DARK",109,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"02:00:08","2021","08","05",-72.464640358388,41.506049196553
"2291",23487687330,TRUE,2021-08-05 03:00:40,NA,NA,NA,19,NA,2,"3D valid GPS Fix",5,"DARK",100,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"03:00:40","2021","08","05",-72.4644539734046,41.5061719794429
"2292",23487687486,TRUE,2021-08-05 04:00:11,NA,NA,NA,18,NA,3.4,"3D valid GPS Fix",3,"DARK",77,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"04:00:11","2021","08","05",-72.4644575406634,41.5062042641303
"2293",23487687331,TRUE,2021-08-05 05:00:12,NA,NA,NA,18,NA,5.6,"3D valid GPS Fix",3,"DARK",92,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"05:00:12","2021","08","05",-72.4646234630457,41.5063016905279
"2294",23487687332,TRUE,2021-08-05 06:01:24,NA,NA,NA,18,NA,2.4,"3D valid GPS Fix",5,"DARK",86,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"06:01:24","2021","08","05",-72.4644551624877,41.5061153135445
"2295",23487687333,TRUE,2021-08-05 07:00:12,NA,NA,NA,17,NA,2.4,"3D valid GPS Fix",5,"DARK",110,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"07:00:12","2021","08","05",-72.4645129032405,41.5061591365219
"2296",23487687487,TRUE,2021-08-05 08:00:20,NA,NA,NA,17,NA,3.8,"3D valid GPS Fix",4,"DARK",129,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"08:00:20","2021","08","05",-72.46446246315,41.5059875310452
"2297",23487687334,TRUE,2021-08-05 09:00:38,NA,NA,NA,17,NA,2.8,"3D valid GPS Fix",8,"TWILIGHT",86,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"09:00:38","2021","08","05",-72.4645248774991,41.5062312601293
"2298",23487687335,TRUE,2021-08-05 10:00:10,NA,NA,NA,17,NA,3.8,"3D valid GPS Fix",5,"BRIGHT",77,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"10:00:10","2021","08","05",-72.4644876002872,41.5061829951615
"2299",23487687336,TRUE,2021-08-05 11:00:10,NA,NA,NA,17,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",72,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"11:00:10","2021","08","05",-72.4645260666795,41.5061745942414
"2300",23487687488,TRUE,2021-08-05 12:00:59,NA,NA,NA,17,NA,2.8,"3D valid GPS Fix",4,"BRIGHT",114,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"12:00:59","2021","08","05",-72.4647088839715,41.5061274102564
"2301",23487687337,TRUE,2021-08-05 13:00:13,NA,NA,NA,18,NA,2.2,"3D valid GPS Fix",4,"BRIGHT",113,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"13:00:13","2021","08","05",-72.4645056856666,41.5062109717706
"2302",23487687338,TRUE,2021-08-05 14:00:38,NA,NA,NA,18,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",76,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"14:00:38","2021","08","05",-72.4643433307516,41.5061458297983
"2303",23487687339,TRUE,2021-08-05 15:00:36,NA,NA,NA,21,NA,1.8,"3D valid GPS Fix",6,"BRIGHT",70,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"15:00:36","2021","08","05",-72.4644515121087,41.5062398902876
"2304",23487687489,TRUE,2021-08-05 16:00:13,NA,NA,NA,21,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",83,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"16:00:13","2021","08","05",-72.4645020355183,41.5061872081397
"2305",23487687490,TRUE,2021-08-05 17:00:11,NA,NA,NA,25,NA,3.6,"3D valid GPS Fix",4,"BRIGHT",93,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"17:00:11","2021","08","05",-72.4644467557936,41.5061294165276
"2306",23487687491,TRUE,2021-08-05 18:00:37,NA,NA,NA,25,NA,3.8,"3D valid GPS Fix",4,"BRIGHT",89,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"18:00:37","2021","08","05",-72.4645224991476,41.5060883676781
"2307",23487687492,TRUE,2021-08-05 19:00:36,NA,NA,NA,24,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",95,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"19:00:36","2021","08","05",-72.4644239138826,41.5061393064654
"2308",23487687641,TRUE,2021-08-05 20:00:14,NA,NA,NA,23,NA,2.8,"3D valid GPS Fix",5,"BRIGHT",45,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"20:00:14","2021","08","05",-72.4643012134769,41.506076524313
"2309",23487687493,TRUE,2021-08-05 21:00:11,NA,NA,NA,23,NA,4.6,"3D valid GPS Fix",5,"BRIGHT",86,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"21:00:11","2021","08","05",-72.4646029996144,41.5064005311644
"2310",23487687494,TRUE,2021-08-05 22:01:06,NA,NA,NA,22,NA,3.8,"3D valid GPS Fix",4,"BRIGHT",83,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"22:01:06","2021","08","05",-72.4644791935433,41.5061836125987
"2311",23487687495,TRUE,2021-08-05 23:00:11,NA,NA,NA,23,NA,3.4,"3D valid GPS Fix",4,"BRIGHT",91,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-05,"23:00:11","2021","08","05",-72.4644623801019,41.506144391042
"2312",23487687642,TRUE,2021-08-06 00:00:36,NA,NA,NA,20,NA,2.4,"3D valid GPS Fix",4,"BRIGHT",88,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"00:00:36","2021","08","06",-72.4645609654351,41.5061204231988
"2313",23487687496,TRUE,2021-08-06 01:00:25,NA,NA,NA,19,NA,4.4,"3D valid GPS Fix",3,"TWILIGHT",193,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"01:00:25","2021","08","06",-72.4643507163832,41.5062252921915
"2314",23487687497,TRUE,2021-08-06 02:00:38,NA,NA,NA,18,NA,1.4,"3D valid GPS Fix",7,"DARK",108,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"02:00:38","2021","08","06",-72.4646595507891,41.5063257080449
"2315",23487687498,TRUE,2021-08-06 03:00:24,NA,NA,NA,17,NA,2,"3D valid GPS Fix",4,"DARK",97,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"03:00:24","2021","08","06",-72.4644996572275,41.5061656850477
"2316",23487687643,TRUE,2021-08-06 04:00:36,NA,NA,NA,17,NA,2,"3D valid GPS Fix",4,"DARK",126,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"04:00:36","2021","08","06",-72.464562236878,41.506055237187
"2317",23487687499,TRUE,2021-08-06 05:00:46,NA,NA,NA,16,NA,2.8,"3D valid GPS Fix",4,"DARK",130,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"05:00:46","2021","08","06",-72.4647161014535,41.5062643707794
"2318",23487687500,TRUE,2021-08-06 06:00:36,NA,NA,NA,16,NA,2.6,"3D valid GPS Fix",5,"DARK",96,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"06:00:36","2021","08","06",-72.464492439633,41.5061770640243
"2319",23487687501,TRUE,2021-08-06 07:00:11,NA,NA,NA,16,NA,4,"3D valid GPS Fix",4,"DARK",103,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"07:00:11","2021","08","06",-72.4644984680868,41.5061414380839
"2320",23487687644,TRUE,2021-08-06 08:00:20,NA,NA,NA,16,NA,4,"3D valid GPS Fix",4,"DARK",146,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"08:00:20","2021","08","06",-72.4644600849884,41.5059929793798
"2321",23487687502,TRUE,2021-08-06 09:00:38,NA,NA,NA,16,NA,1.6,"3D valid GPS Fix",6,"TWILIGHT",87,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"09:00:38","2021","08","06",-72.4644335096104,41.506203392477
"2322",23487687503,TRUE,2021-08-06 10:00:14,NA,NA,NA,17,NA,5.8,"3D valid GPS Fix",4,"BRIGHT",129,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"10:00:14","2021","08","06",-72.4644828437908,41.5063692009181
"2323",23487687504,TRUE,2021-08-06 11:00:12,NA,NA,NA,17,NA,2.8,"3D valid GPS Fix",4,"BRIGHT",108,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"11:00:12","2021","08","06",-72.4646343301921,41.5061522496613
"2324",23487687645,TRUE,2021-08-06 12:00:37,NA,NA,NA,18,NA,3.2,"3D valid GPS Fix",5,"BRIGHT",83,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"12:00:37","2021","08","06",-72.4644647582958,41.5062333415889
"2325",23487687505,TRUE,2021-08-06 13:00:10,NA,NA,NA,19,NA,2.2,"3D valid GPS Fix",5,"BRIGHT",112,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"13:00:10","2021","08","06",-72.4645802396312,41.506118705262
"2326",23487687506,TRUE,2021-08-06 14:00:36,NA,NA,NA,22,NA,1.6,"3D valid GPS Fix",8,"BRIGHT",88,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"14:00:36","2021","08","06",-72.4645549370762,41.5062369621241
"2327",23487687507,TRUE,2021-08-06 15:00:09,NA,NA,NA,34,NA,3.4,"3D valid GPS Fix",5,"BRIGHT",75,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"15:00:09","2021","08","06",-72.4644575406634,41.5061772931194
"2328",23487687646,TRUE,2021-08-06 16:00:12,NA,NA,NA,30,NA,6,"3D valid GPS Fix",4,"BRIGHT",141,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"16:00:12","2021","08","06",-72.4646356011174,41.5060331221056
"2329",23487687508,TRUE,2021-08-06 17:00:36,NA,NA,NA,36,NA,1.8,"3D valid GPS Fix",7,"BRIGHT",90,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"17:00:36","2021","08","06",-72.4644780044266,41.5061728510449
"2330",23487687509,TRUE,2021-08-06 18:00:08,NA,NA,NA,45,NA,3.6,"3D valid GPS Fix",5,"BRIGHT",104,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"18:00:08","2021","08","06",-72.4645922142077,41.5063526540383
"2331",23487687510,TRUE,2021-08-06 19:00:36,NA,NA,NA,41,NA,2.4,"3D valid GPS Fix",6,"BRIGHT",103,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"19:00:36","2021","08","06",-72.4644984680868,41.5061414380839
"2332",23487687647,TRUE,2021-08-06 20:00:12,NA,NA,NA,47,NA,6.4,"3D valid GPS Fix",4,"BRIGHT",171,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"20:00:12","2021","08","06",-72.4648712361048,41.5063948309758
"2333",23487687511,TRUE,2021-08-06 21:00:13,NA,NA,NA,37,NA,5,"3D valid GPS Fix",4,"BRIGHT",163,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"21:00:13","2021","08","06",-72.46449863358,41.5056658958243
"2334",23487687512,TRUE,2021-08-06 22:02:30,NA,NA,NA,33,NA,3,"3D valid GPS Fix",5,"BRIGHT",101,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"22:02:30","2021","08","06",-72.4645152815613,41.5062346013759
"2335",23487687513,TRUE,2021-08-06 23:00:13,NA,NA,NA,30,NA,3,"3D valid GPS Fix",4,"BRIGHT",74,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-06,"23:00:13","2021","08","06",-72.4645489086964,41.5062051608025
"2336",23487687648,TRUE,2021-08-07 00:00:27,NA,NA,NA,27,NA,3,"3D valid GPS Fix",4,"BRIGHT",105,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"00:00:27","2021","08","07",-72.4646884208802,41.5061992795242
"2337",23487687514,TRUE,2021-08-07 01:00:38,NA,NA,NA,25,NA,1.8,"3D valid GPS Fix",6,"TWILIGHT",94,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"01:00:38","2021","08","07",-72.4645224991476,41.5061423096321
"2338",23487687515,TRUE,2021-08-07 02:00:09,NA,NA,NA,24,NA,2,"3D valid GPS Fix",4,"DARK",92,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"02:00:09","2021","08","07",-72.4644852220327,41.5061614720603
"2339",23487687516,TRUE,2021-08-07 03:00:36,NA,NA,NA,22,NA,2.2,"3D valid GPS Fix",4,"DARK",98,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"03:00:36","2021","08","07",-72.4645140923993,41.5061159561681
"2340",23487687649,TRUE,2021-08-07 04:00:36,NA,NA,NA,22,NA,2.2,"3D valid GPS Fix",5,"DARK",46,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"04:00:36","2021","08","07",-72.4644779215073,41.5062622853822
"2341",23487687517,TRUE,2021-08-07 05:00:09,NA,NA,NA,21,NA,2.8,"3D valid GPS Fix",5,"DARK",71,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"05:00:09","2021","08","07",-72.4644358877317,41.5062114301841
"2342",23487687518,TRUE,2021-08-07 06:00:37,NA,NA,NA,20,NA,3,"3D valid GPS Fix",4,"DARK",108,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"06:00:37","2021","08","07",-72.4645285275481,41.5061741109951
"2343",23487687519,TRUE,2021-08-07 07:00:12,NA,NA,NA,20,NA,2.6,"3D valid GPS Fix",4,"DARK",75,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"07:00:12","2021","08","07",-72.4645332842873,41.5061767007345
"2344",23487687650,TRUE,2021-08-07 08:00:36,NA,NA,NA,19,NA,2.6,"3D valid GPS Fix",6,"DARK",119,NA,NA,"Mortality no radius","Iridium TCP","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"08:00:36","2021","08","07",-72.4646018922175,41.5061115393292
"2345",23487687520,TRUE,2021-08-07 09:00:12,NA,NA,NA,19,NA,2.6,"3D valid GPS Fix",4,"TWILIGHT",122,NA,NA,"Mortality no radius","Collar","gps","",47471,"","Odocoileus virginianus DeNicola Staten Island, NY and Rockefeller Park, NY",2021-08-07,"09:00:12","2021","08","07",-72.4643722852099,41.5059704247895
